Unnamed: 0,VISIT_AREA_ID,TRAVEL_ID,VISIT_ORDER,VISIT_AREA_NM,VISIT_START_YMD,VISIT_END_YMD,ROAD_NM_ADDR,LOTNO_ADDR,X_COORD,Y_COORD,ROAD_NM_CD,LOTNO_CD,POI_ID,POI_NM,RESIDENCE_TIME_MIN,VISIT_AREA_TYPE_CD,REVISIT_YN,VISIT_CHC_REASON_CD,LODGING_TYPE_CD,DGSTFN,REVISIT_INTENTION,RCMDTN_INTENTION,SGG_CD,TRAVEL_NM,TRAVELER_ID,TRAVEL_PURPOSE,TRAVEL_START_YMD,TRAVEL_END_YMD,MVMN_NM,TRAVEL_MISSION,TRAVEL_MISSION_CHECK,TRAVEL_MISSION_PRIORITY,RESIDENCE_SGG_CD,GENDER,AGE_GRP,EDU_NM,EDU_FNSH_SE,MARR_STTS,FAMILY_MEMB,JOB_NM,JOB_ETC,INCOME,HOUSE_INCOME,TRAVEL_TERM,TRAVEL_NUM,TRAVEL_LIKE_SIDO_1,TRAVEL_LIKE_SGG_1,TRAVEL_LIKE_SIDO_2,TRAVEL_LIKE_SGG_2,TRAVEL_LIKE_SIDO_3,TRAVEL_LIKE_SGG_3,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_STATUS_RESIDENCE,TRAVEL_STATUS_DESTINATION,TRAVEL_STATUS_ACCOMPANY,TRAVEL_STATUS_YMD,TRAVEL_MOTIVE_1,TRAVEL_MOTIVE_2,TRAVEL_MOTIVE_3,TRAVEL_COMPANIONS_NUM,ADDR,RES_CAFE,VISIT_COUNT,VISIT_AREA_MAIN_TYPE
1786,2210140003,d_d003854,6,금능제면소,2022-10-14 00:00:00,2022-10-14 00:00:00,제주특별자치도 제주시 한림읍 금능길 47,제주특별자치도 제주시 한림읍 금능리 1361,126.2284209,33.38817748,,,POI01000000B2TLI5,전주고속버스터미널,60,11,N,2,,4,4,4,,D01,d003854,2;3;1;7;8;9;,2022-10-13 00:00:00,2022-10-15 00:00:00,자가용,2;3;1;7;8;9;,8;22;4,8,50,남,40,6,1,4,1,8.0,,6,,2,1,50,50130,50,50110,42,42210,2,1,1,4,4,2,4,2,제주특별자치도,제주,나홀로 여행,2022-10-13~2022-10-14,1,7.0,2.0,0,제주특별자치도 제주시 한림읍 금능길 47,1,4,11
1790,2210140001,d_d003854,5,금능해수욕장,2022-10-14 00:00:00,2022-10-14 00:00:00,제주특별자치도 제주시 한림읍 금능길 119-10,제주특별자치도 제주시 한림읍 금능리 2026,126.2358899,33.39044882,,,,,120,1,Y,4,,5,5,5,,D01,d003854,2;3;1;7;8;9;,2022-10-13 00:00:00,2022-10-15 00:00:00,자가용,2;3;1;7;8;9;,8;22;4,8,50,남,40,6,1,4,1,8.0,,6,,2,1,50,50130,50,50110,42,42210,2,1,1,4,4,2,4,2,제주특별자치도,제주,나홀로 여행,2022-10-13~2022-10-14,1,7.0,2.0,0,제주특별자치도 제주시 한림읍 금능길 119-10,2,102,1
1892,2210130002,d_d003854,4,협재해수욕장,2022-10-13 00:00:00,2022-10-14 00:00:00,제주특별자치도 제주시 한림읍 한림로 329-10,제주특별자치도 제주시 한림읍 협재리 2447,126.2391575,33.39386608,,,POI01000000B2TJL6,경기전사적지339호,210,1,Y,4,5.0,5,5,5,,D01,d003854,2;3;1;7;8;9;,2022-10-13 00:00:00,2022-10-15 00:00:00,자가용,2;3;1;7;8;9;,8;22;4,8,50,남,40,6,1,4,1,8.0,,6,,2,1,50,50130,50,50110,42,42210,2,1,1,4,4,2,4,2,제주특별자치도,제주,나홀로 여행,2022-10-13~2022-10-14,1,7.0,2.0,0,제주특별자치도 제주시 한림읍 한림로 329-10,2,272,1
2164,2210130003,d_d003854,2,더꽃돈 협재점,2022-10-13 00:00:00,2022-10-13 00:00:00,제주특별자치도 제주시 한림읍 한림로 366,제주특별자치도 제주시 한림읍 협재리 1781-1,126.242567,33.3953421,,,POI01000000AKWVWD,전주공예품전시관,90,11,N,2,,5,4,4,,D01,d003854,2;3;1;7;8;9;,2022-10-13 00:00:00,2022-10-15 00:00:00,자가용,2;3;1;7;8;9;,8;22;4,8,50,남,40,6,1,4,1,8.0,,6,,2,1,50,50130,50,50110,42,42210,2,1,1,4,4,2,4,2,제주특별자치도,제주,나홀로 여행,2022-10-13~2022-10-14,1,7.0,2.0,0,제주특별자치도 제주시 한림읍 한림로 366,0,12,11
2176,2210270003,d_d006739,25,비수기애호가,2022-10-27 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 구좌읍 해맞이해안로 997,제주특별자치도 제주시 구좌읍 한동리 1368-5,126.8307816,33.54316681,,,,,60,11,N,5,,5,5,4,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 구좌읍 해맞이해안로 997,1,13,11
2189,2210240005,d_d006739,6,호텔스테이현,2022-10-24 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 관덕로8길 7-12,제주특별자치도 제주시 이도일동 1371-2,126.5243398,33.5123072,,,POI010000006VVRVE,오렌지트리호텔,90,24,Y,8,1.0,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 관덕로8길 7-12,2,30,24
2219,2210270004,d_d006739,26,레이어스 베이크하우스,2022-10-27 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 무근성7길 25,제주특별자치도 제주시 삼도이동 1112-5,126.5207811,33.51492973,,,,,0,11,N,5,,4,3,4,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 무근성7길 25,0,2,10
2220,2210250005,d_d006739,11,함덕해수욕장,2022-10-25 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 525,제주특별자치도 제주시 조천읍 함덕리 1004-10,126.6692389,33.54306157,,,POI0100000078KLO4,샤워실,30,1,N,1,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 조함해안로 525,2,328,1
2548,2210260005,d_d006739,21,아베베베이커리,2022-10-26 00:00:00,2022-10-26 00:00:00,제주특별자치도 제주시 동문로6길 4,제주특별자치도 제주시 일도일동 1136-2,126.5287906,33.51265509,,,,,30,11,N,2,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 동문로6길 4,1,51,11
2583,2210260002,d_d006739,18,금복식당,2022-10-26 00:00:00,2022-10-26 00:00:00,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1150,126.5283141,33.51279302,,,POI010000006VWMBQ,동문시장,30,11,N,8,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 동문로 16,0,4,11
2587,2210240006,d_d006739,5,제주동문시장,2022-10-24 00:00:00,2022-10-24 00:00:00,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,126.5283034,33.51278396,,,POI010000006VWMBQ,동문시장,30,4,N,1,,3,4,4,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 동문로 16,2,283,4
2870,2210250006,d_d006739,12,스타벅스 제주함덕점,2022-10-25 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 522,제주특별자치도 제주시 조천읍 함덕리 1004-27,126.6685692,33.54251161,,,,,30,11,N,9,,4,4,3,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 조함해안로 522,1,41,11
2911,2210250003,d_d006739,9,씽씽왕발통,2022-10-25 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 구좌읍 김녕로21길 19,제주특별자치도 제주시 구좌읍 김녕리 1265-10,126.7552267,33.5576319,,,,,30,5,N,8,,3,3,4,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 구좌읍 김녕로21길 19,2,2,5
2913,2210260006,d_d006739,22,호텔스테이현,2022-10-26 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 관덕로8길 7-12,제주특별자치도 제주시 이도일동 1371-2,126.5243398,33.5123072,,,POI010000006VVRVE,오렌지트리호텔,360,24,Y,4,2.0,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 관덕로8길 7-12,2,30,24
2943,2210250008,d_d006739,14,김녕해안도로,2022-10-25 00:00:00,2022-10-25 00:00:00,,제주특별자치도 제주시 구좌읍 김녕리,126.7694279,33.56395318,,,,,60,13,N,11,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 구좌읍 김녕리,2,2,7
2944,2210250010,d_d006739,16,아침해변펜션,2022-10-25 00:00:00,2022-10-26 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 76-9,제주특별자치도 제주시 조천읍 조천리 2996-2,126.6378001,33.54396535,,,POI01000000B33CSH,디앤디랩,240,24,Y,11,3.0,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 조함해안로 76-9,2,8,24
2952,2210270002,d_d006739,24,산지해장국,2022-10-27 00:00:00,2022-10-27 00:00:00,제주특별자치도 제주시 임항로 34,제주특별자치도 제주시 건입동 1319-121,126.5285101,33.51634062,,,,,60,11,N,2,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 임항로 34,0,17,11
2969,2210250009,d_d006739,15,곱들락,2022-10-25 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 조천읍 함덕18길 19,제주특별자치도 제주시 조천읍 함덕리 951-1,126.6702086,33.53950106,,,POI01000000EG5QZK,성진빌딩,60,11,N,5,,3,3,4,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 함덕18길 19,0,9,11
2978,2210260003,d_d006739,19,사라봉공원,2022-10-26 00:00:00,2022-10-26 00:00:00,제주특별자치도 제주시 사라봉동길 74,제주특별자치도 제주시 건입동 387-1,126.545546,33.51728425,,,POI01000000EBU5K4,사라봉공원,60,1,N,1,,5,1,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 사라봉동길 74,2,8,1
2986,2210260001,d_d006739,17,신흥바다낚시공원,2022-10-26 00:00:00,2022-10-26 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 247-2,제주특별자치도 제주시 조천읍 신흥리 711-1,126.6469397,33.55124775,,,,,60,1,N,2,,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 조함해안로 247-2,2,2,1
2988,2210250002,d_d006739,8,아침해변펜션,2022-10-25 00:00:00,2022-10-25 00:00:00,제주특별자치도 제주시 조천읍 조함해안로 76-9,제주특별자치도 제주시 조천읍 조천리 2996-2,126.6378001,33.54396535,,,POI01000000B33CSH,디앤디랩,30,24,N,11,3.0,5,5,5,,D01,d006739,23;24;26;27;28;,2022-10-24 00:00:00,2022-10-28 00:00:00,대중교통 등,23;24;26;27;28;,28;24;5,28,30,남,20,6,5,1,3,12.0,,1,6.0,3,3,50,50130,11,11110,26,26350,4,2,2,6,4,5,2,4,대전광역시,제주,나홀로 여행,2022-10-24~2022-10-27,1,4.0,2.0,0,제주특별자치도 제주시 조천읍 조함해안로 76-9,2,8,24
2996,2208240004,d_d000275,11,이니스프리 제주하우스,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 서귀포시 안덕면 신화역사로 23,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2904426,33.30632987,,,POI01000000B31Y5E,오설록티뮤지엄,60,10,N,1,,4,2,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 안덕면 신화역사로 23,0,27,11
3004,2208240008,d_d000275,15,제주동문시장,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 제주시 동문로 16,제주특별자치도 제주시 일도일동 1148-2,126.5283034,33.51278396,,,POI010000006VWMBQ,동문시장,30,4,Y,4,,4,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 동문로 16,2,283,4
3287,2208240002,d_d000275,9,쇠소깍관광지,2022-08-24 00:00:00,2022-08-24 00:00:00,,제주특별자치도 서귀포시 하효동,126.6226425,33.25295565,,,,,90,5,N,2,,2,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 하효동,2,29,1
3289,2208240001,d_d000275,8,곱은달감귤체험농장,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 서귀포시 남원읍 태위로171번길 11,제주특별자치도 서귀포시 남원읍 위미리 1983,126.6661701,33.27615288,,,,,120,13,N,6,,5,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 남원읍 태위로171번길 11,2,3,13
3292,2208240006,d_d000275,13,국수나무집,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 제주시 신대로10길 43,제주특별자치도 제주시 연동 271-16,126.4919771,33.49083987,,,,,30,11,Y,4,,5,5,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 신대로10길 43,0,1,11
3293,2208230005,d_d000275,6,이중섭거리,2022-08-23 00:00:00,2022-08-23 00:00:00,제주특별자치도 서귀포시 이중섭로 4-1,제주특별자치도 서귀포시 서귀동 370-21,126.5640039,33.24761378,,,,,30,4,Y,1,,5,5,5,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 이중섭로 4-1,2,65,4
3355,2208240009,d_d000275,16,동문취향 게스트하우스,2022-08-24 00:00:00,2022-08-25 00:00:00,제주특별자치도 제주시 관덕로15길 4,제주특별자치도 제주시 일도일동 1477-2,126.5269706,33.5136399,,,,,150,24,N,8,7.0,5,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 관덕로15길 4,2,4,24
3359,2208250002,d_d000275,17,스타벅스 제주칠성점,2022-08-25 00:00:00,2022-08-25 00:00:00,제주특별자치도 제주시 관덕로 55,제주특별자치도 제주시 일도1동 1461-1,126.5252288,33.51328784,,,,,30,11,N,2,,4,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 관덕로 55,1,19,11
3378,2208230004,d_d000275,4,꼬란,2022-08-23 00:00:00,2022-08-23 00:00:00,제주특별자치도 서귀포시 동문동로 2,제주특별자치도 서귀포시 서귀동 254-6,126.5676166,33.24963883,,,,,30,11,Y,4,,5,5,5,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 동문동로 2,0,9,11
3387,2208230003,d_d000275,5,섬게스트하우스,2022-08-23 00:00:00,2022-08-23 00:00:00,제주특별자치도 서귀포시 칠십리로 61-1,제주특별자치도 서귀포시 서귀동 673-28,126.5629948,33.23994728,,,POI010000006W7RTP,섬게스트하우스,30,24,N,8,7.0,1,1,1,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 칠십리로 61-1,2,7,24
3394,2208240007,d_d000275,14,망고홀릭 제주본점,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 제주시 삼무로5길 2,제주특별자치도 제주시 연동 271-40,126.4919433,33.49072072,,,POI01000000EG4ILX,포든하우스,30,11,Y,4,,5,5,5,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 삼무로5길 2,0,4,11
3398,2208250003,d_d000275,18,우무 제주시점,2022-08-25 00:00:00,2022-08-25 00:00:00,제주특별자치도 제주시 관덕로8길 40-1,제주특별자치도 제주시 삼도이동 193-2,126.5233793,33.50982593,,,,,30,11,Y,4,,4,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 관덕로8길 40-1,0,34,11
3424,2208240005,d_d000275,12,애월카페거리,2022-08-24 00:00:00,2022-08-24 00:00:00,,제주특별자치도 제주시 애월읍 애월리,126.3091689,33.46258716,,,,,60,4,N,1,,4,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 제주시 애월읍 애월리,2,42,4
3466,2208240003,d_d000275,10,오설록티뮤지엄,2022-08-24 00:00:00,2022-08-24 00:00:00,제주특별자치도 서귀포시 안덕면 신화역사로 15,제주특별자치도 서귀포시 안덕면 서광리 1235-1,126.2894893,33.30591329,,,POI01000000EHGHUI,오설록티뮤지엄,60,3,N,1,,4,4,4,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 안덕면 신화역사로 15,2,167,3
3633,2208230006,d_d000275,7,섬게스트하우스,2022-08-23 00:00:00,2022-08-24 00:00:00,제주특별자치도 서귀포시 칠십리로 61-1,제주특별자치도 서귀포시 서귀동 673-28,126.5629948,33.23994728,,,POI010000006W7RTP,섬게스트하우스,210,24,N,8,7.0,1,1,1,,D01,d000275,1;2;3;4;5;,2022-08-23 00:00:00,2022-08-26 00:00:00,대중교통 등,1;2;3;4;5;,11;4;22,11,48,여,20,6,1,1,1,2.0,,4,,3,4,50,50130,26,26350,11,11440,5,2,2,3,5,6,3,7,경상남도,제주,나홀로 여행,2022-08-22~2022-08-24,1,5.0,8.0,0,제주특별자치도 서귀포시 칠십리로 61-1,2,7,24
3640,2210170007,d_d003259,6,꼬르동게스트하우스,2022-10-17 00:00:00,2022-10-18 00:00:00,제주특별자치도 제주시 조천읍 함덕29길 25-4,제주특별자치도 제주시 조천읍 함덕리 271-5,126.6740759,33.54236574,,,POI01000000EG6NQ9,꼬르동GUESTHOUSE,420,24,Y,4,7.0,4,3,3,,D01,d003259,10;12;2;23;28;,2022-10-17 00:00:00,2022-10-19 00:00:00,자가용,10;12;2;23;28;,22;7;4,22,50,여,20,5,1,1,1,4.0,,4,,1,1,50,50130,50,50110,41,41310,2,2,2,1,2,2,2,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-19~2022-10-20,2,1.0,3.0,1,제주특별자치도 제주시 조천읍 함덕29길 25-4,2,3,24
3643,2210170004,d_d003259,3,컴포즈커피 서귀포서홍점,2022-10-17 00:00:00,2022-10-17 00:00:00,제주특별자치도 서귀포시 홍중로 47,제주특별자치도 서귀포시 서홍동 350-21,126.557032,33.25703281,,,,,30,11,N,9,,4,4,4,,D01,d003259,10;12;2;23;28;,2022-10-17 00:00:00,2022-10-19 00:00:00,자가용,10;12;2;23;28;,22;7;4,22,50,여,20,5,1,1,1,4.0,,4,,1,1,50,50130,50,50110,41,41310,2,2,2,1,2,2,2,5,제주특별자치도,제주,2인 여행(가족 외),2022-10-19~2022-10-20,2,1.0,3.0,1,제주특별자치도 서귀포시 홍중로 47,1,1,11
